customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03742,Male,0,Yes,Yes,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.53,140.59,No
CUST-03743,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,51.22,40.58,No
CUST-03744,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),58.39,2505.48,No
CUST-03745,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.81,18.0,No
CUST-03746,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.54,4096.37,No
CUST-03747,Male,1,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.37,133.98,No
CUST-03748,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.57,43.84,Yes
CUST-03749,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.21,5350.37,No
CUST-03750,Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,903.53,Yes
CUST-03751,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),46.51,2010.31,No
CUST-03752,Female,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.02,804.61,Yes
CUST-03753,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.87,1192.29,Yes
CUST-03754,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.53,4611.44,No
CUST-03755,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),49.29,1052.9,No
CUST-03756,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.65,1816.21,Yes
CUST-03757,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,22.61,1115.49,No
CUST-03758,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),60.9,2040.68,No
CUST-03759,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,91.49,676.86,No
CUST-03760,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),87.06,4233.03,No
CUST-03761,Male,0,No,No,37,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,28.24,1028.32,No
CUST-03762,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.58,2608.45,No
CUST-03763,Female,1,Yes,No,17,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,54.68,1008.05,No
CUST-03764,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.21,3606.07,Yes
CUST-03765,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,37.19,2621.33,No
CUST-03766,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),56.25,3184.96,No
CUST-03767,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,48.66,162.43,No
CUST-03768,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.57,1891.05,Yes
CUST-03769,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.61,2330.11,No
CUST-03770,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.97,717.83,No
CUST-03771,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,3228.01,No
CUST-03772,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.51,1617.0,No
CUST-03773,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.85,2196.97,No
CUST-03774,Male,1,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),80.93,100.37,No
CUST-03775,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.02,18.0,No
CUST-03776,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.58,1966.82,No
CUST-03777,Female,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.59,190.79,No
CUST-03778,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.61,4768.95,Yes
CUST-03779,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.59,1465.23,No
CUST-03780,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.19,2474.74,No
CUST-03781,Male,1,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.61,368.99,No
CUST-03782,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.1,4842.09,No
CUST-03783,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.08,381.04,Yes
CUST-03784,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.22,5116.1,Yes
CUST-03785,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.11,18.0,No
CUST-03786,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,71.91,1786.16,No
CUST-03787,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.95,128.49,No
CUST-03788,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,55.96,3980.18,No
CUST-03789,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.3,2500.24,No
CUST-03790,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,61.63,18.0,No
CUST-03791,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,68.92,2360.7,No
CUST-03792,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,53.13,1503.81,Yes
CUST-03793,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.51,411.5,Yes
CUST-03794,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.04,4827.23,No
CUST-03795,Female,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.71,827.08,Yes
CUST-03796,Male,1,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.5,2303.33,No
CUST-03797,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),73.57,846.43,No
CUST-03798,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.09,3683.4,Yes
CUST-03799,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.99,2027.46,Yes
CUST-03800,Male,0,Yes,No,47,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.62,1996.98,No
CUST-03801,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,51.01,3741.69,No
CUST-03802,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.37,18.0,No
CUST-03803,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.04,3043.29,No
CUST-03804,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.64,3919.6,No
CUST-03805,Male,1,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,61.63,3294.33,No
CUST-03806,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,200.5,No
CUST-03807,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.64,3306.59,No
CUST-03808,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,39.22,1374.23,Yes
CUST-03809,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.22,1202.78,Yes
CUST-03810,Female,1,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,82.01,4871.86,No
CUST-03811,Male,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.99,1927.85,No
CUST-03812,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.06,2858.2,No
CUST-03813,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.18,4166.76,No
CUST-03814,Male,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.39,4202.02,No
CUST-03815,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,81.07,5820.34,No
CUST-03816,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.5,845.21,Yes
CUST-03817,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,54.13,210.5,Yes
CUST-03818,Female,1,No,No,65,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,60.11,3961.02,No
CUST-03819,Female,0,Yes,Yes,1,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),36.07,74.57,No
CUST-03820,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.09,1269.46,No
CUST-03821,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,81.39,886.45,No
CUST-03822,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.19,1840.41,No
CUST-03823,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.0,18.0,No
CUST-03824,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,68.84,2750.21,No
CUST-03825,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,56.07,3683.15,No
CUST-03826,Female,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,54.91,3492.73,Yes
CUST-03827,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,73.67,2564.45,No
CUST-03828,Female,0,Yes,No,62,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),87.13,5371.51,No
CUST-03829,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,69.97,18.0,No
CUST-03830,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,64.28,379.92,No
CUST-03831,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.89,1316.27,Yes
CUST-03832,Male,0,No,No,61,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,55.97,3404.68,No
CUST-03833,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.1,5166.39,Yes
CUST-03834,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.76,2663.87,No
CUST-03835,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,87.5,2926.35,No
CUST-03836,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,86.52,3953.14,No
CUST-03837,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.36,4359.02,No
CUST-03838,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.03,4468.78,No
CUST-03839,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,79.59,5738.86,No
CUST-03840,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.62,2747.95,Yes
CUST-03841,Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.34,4017.11,No
CUST-03842,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),57.69,3166.85,No
CUST-03843,Female,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.84,1322.69,Yes
CUST-03844,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.02,4455.98,No
CUST-03845,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.43,2875.41,No
CUST-03846,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),48.68,3251.47,No
CUST-03847,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),52.28,269.89,No
CUST-03848,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.66,3887.48,Yes
CUST-03849,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.13,1762.98,No
CUST-03850,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.36,3504.48,Yes
CUST-03851,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,48.65,142.3,Yes
CUST-03852,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.3,717.89,No
CUST-03853,Male,0,No,Yes,62,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.02,4048.14,Yes
CUST-03854,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.43,833.76,No
CUST-03855,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.35,1931.61,No
CUST-03856,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,88.73,6278.85,No
CUST-03857,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.88,18.0,No
CUST-03858,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.51,938.03,No
CUST-03859,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,56.72,988.43,No
CUST-03860,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.91,35.81,No
CUST-03861,Female,1,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.99,3211.77,No
CUST-03862,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,69.44,3949.16,No
CUST-03863,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.61,3812.34,No
CUST-03864,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,55.14,1091.01,No
CUST-03865,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,45.75,18.0,No
CUST-03866,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.6,3436.37,Yes
CUST-03867,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,59.63,75.64,No
CUST-03868,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.15,427.02,Yes
CUST-03869,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.08,3755.44,No
CUST-03870,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.66,461.18,No
CUST-03871,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.86,64.68,Yes
CUST-03872,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,85.68,2473.47,No
CUST-03873,Female,1,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.23,1562.7,Yes
CUST-03874,Male,1,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.02,3244.62,No
CUST-03875,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.13,4320.09,Yes
CUST-03876,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),77.0,1989.41,No
CUST-03877,Female,1,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,48.13,444.97,No
CUST-03878,Male,0,Yes,No,47,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.79,3378.9,No
CUST-03879,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.78,830.39,No
CUST-03880,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.83,3889.42,No
CUST-03881,Female,0,Yes,Yes,2,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,77.06,95.06,No
CUST-03882,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,50.65,2864.72,No
CUST-03883,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.3,18.0,No
CUST-03884,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),58.1,1324.66,No
CUST-03885,Male,1,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.97,18.0,Yes
CUST-03886,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.1,64.57,Yes
CUST-03887,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.28,1739.25,Yes
CUST-03888,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.2,2674.87,No
CUST-03889,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,32.65,1029.11,No
